KO_fag	KO_NoFag	KO_fag	KO_NoFag	KO_fag	KO_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag
ENSMUSG00000026127	5.47635645768145	4.57268884854836	5.49663615462545	4.64130140351086	4.67836598740409	4.97783980454358	4.01154037785575	4.91555819272184	4.54482387042687	5.52945462422667	4.73574669231214	5.14987001556564
ENSMUSG00000026126	3.93580955057832	3.98358333403635	3.62476370622083	4.25086691379767	5.38785259350196	5.15377187273592	3.29218243911676	5.00861079425252	4.50227161035203	4.8460327169844	5.09533660025391	4.88923851982207
ENSMUSG00000100280	2.34570060644151	4.04168784824363	2.96936962745659	3.04842255221299	4.15563670473735	3.44492639999837	2.26124373719215	3.45598605762246	3.02449679925215	3.43206885617149	3.40618846608723	3.40358301248352
ENSMUSG00000101223	3.23784461668085	3.99994396810832	3.40672709789357	3.94056656245232	3.90608252504305	3.37100694183736	3.87042515438135	3.25520258487022	3.91664080949148	4.32421286641083	3.39306009248235	3.46831698372963
ENSMUSG00000037509	1.7138097871529	2.57062258403001	1.99371270215253	1.01512298865	0.462761391963362	1.41162683643538	0.227944173629151	1.42268649405947	0.991197235689157	2.15304285735694	1.92484103460038	1.37028344892052
ENSMUSG00000104002	2.26420362665779	3.71062347659333	2.4330861078705	2.35256059954925	2.93244153501999	2.39736595181429	2.17974675740842	2.28156159484715	2.24705900241827	2.46732336040585	3.32469148630349	3.84460383699304
ENSMUSG00000037503	5.25906722769265	5.70823341167958	5.38321356600046	5.206534700405	4.77312713138772	5.343484899022	4.79993392943407	5.66693200301109	5.67775303506686	5.52483884802602	5.69062161516734	5.75272664870003
ENSMUSG00000104358	3.91345379773126	3.45838305920007	3.25927790947599	2.71468515503599	2.68020111762672	3.11118900282138	3.47910060496582	3.12224866044546	1.99481858502501	2.72327016745766	2.16717868506602	2.2424355763133
ENSMUSG00000026123	4.05604644282597	4.91730955057384	4.89852415453245	4.53996399251042	4.09866027059862	4.49332433377542	5.20244068522025	4.19015968020455	4.79769988075486	3.85142908579708	4.63265162294295	3.69414383821407
ENSMUSG00000045216	3.570686438966	4.59792101355809	2.82503994847258	3.889460033401	3.81773072458529	4.46351405402534	2.61086568489987	4.01545178434015	3.84455381733804	3.16797525845062	3.72238487823849	3.10689994899085
ENSMUSG00000102202	1.49643995734814	1.73679158889054	2.4653712206609	2.19916190311962	2.84563491347366	2.19202935810495	2.12902049504865	1.51379792553751	1.47929533310863	2.20774691554129	2.85914046460961	2.55432236339015
ENSMUSG00000037470	4.54654850768764	4.37426043336503	4.35889093122448	4.42265288308026	4.4930281815899	4.20782465353077	3.64017096912684	4.76475268076373	3.78467177493213	4.98468523015797	4.75440899369129	4.45246681970001
ENSMUSG00000047180	4.02710406099113	5.31322203883026	4.89000699899655	5.79721381933897	5.41059804829217	5.85571549449164	5.25769774145828	5.35598880070833	5.09066229754588	5.55269817144528	5.08059890230389	5.62727396351404
ENSMUSG00000037447	4.64508828134544	5.05823879646489	4.64957183587054	4.80962538229986	4.86614504768665	4.70532287511131	3.60719993339437	4.51252083913669	3.82023956286326	4.79211014678003	4.51845908738617	4.17025275280124
ENSMUSG00000102762	4.73181885085015	4.86426036966357	4.27104349944882	4.19051799112757	4.25252136732094	4.79775041899291	5.21154273781026	4.11951898642547	5.24843847063591	4.30528075198416	4.77988330048894	4.33263338528488
ENSMUSG00000010453	4.56564843363099	4.87056439108208	4.7953458969606	5.07508248931857	4.40372390602402	4.45509667657999	4.27486062351907	4.36343128875209	4.2082611480916	3.93866451803017	4.91982620345713	4.83472489238583
ENSMUSG00000037432	2.84750646379821	2.85469869148357	2.42658746392174	2.0782548563702	1.99454156205812	2.83780437676434	0.8615590060821	3.70004835243499	2.72785987328525	3.64607895197359	2.00650373497718	2.52641608566673
ENSMUSG00000001143	4.49862675185577	3.50919485641542	4.41145964740145	4.71079836774676	5.04219440210529	4.97292513800513	4.51012432254488	4.67449549597302	4.52676648531247	4.71046037880567	4.98986083705042	4.93920846121188
ENSMUSG00000037408	4.85296261537198	5.75204934796987	5.23694039008667	5.36941727954888	5.05301877132959	5.21925358394905	4.98394091291111	4.84488345256364	4.92921014672735	4.84821508889367	4.84322531025273	4.82376350450956
ENSMUSG00000104316	3.13342958927153	2.74412338819987	3.12744077767255	2.59212872954895	3.55229744338413	2.63693408181399	3.61315347623164	3.1687041220297	2.48662713241797	2.70689149040555	2.65898723245898	4.08417196699274
ENSMUSG00000001138	3.35851985243776	3.99967303657465	2.78906321589024	3.08525110021979	2.52944246231219	4.00480073152734	1.56414224037082	2.88726601191589	2.7134057006241	3.92371527248485	2.9422463777657	4.2904873091189
ENSMUSG00000067653	3.85578946966355	3.32723894312529	3.66335106703465	2.88550142421586	3.5319744345699	4.07456797987725	3.29216119801855	3.90771907892968	2.86157567125502	3.8129946585705	3.24326733809009	3.24066188448639
ENSMUSG00000079610	3.0686737804938	3.65388533042613	4.63692651672699	3.12720092674198	2.99354454891651	4.63785629914089	3.14923570481032	3.88089003012714	3.17750778722842	3.98355718038311	3.22092425535272	4.12361600731948
ENSMUSG00000026121	3.08770820767821	3.50871046267045	3.09600987573305	2.54693719749778	3.57330538400546	3.08739458719188	1.33024134720968	3.56929508786896	3.63623131372959	4.11476129310116	3.42538289155442	3.68008617636826
ENSMUSG00000087589	2.11333294696074	2.35368457850313	2.28221542817346	2.20168991985221	2.26369329604558	3.52760267188586	2.02887607771137	2.13069091515011	2.79212913977138	3.19970119669072	2.79105522921359	2.34380531400952
ENSMUSG00000046337	1.94057857602775	2.18093020757015	2.56424759704283	2.02893554891922	2.60881648438995	2.07374090118427	3.04996029560192	2.60551094139997	1.92343395178824	2.14369830977582	2.6183008582806	3.52097878636301
ENSMUSG00000061518	5.7591349557034	6.18296241287093	6.84236272542415	5.91797348541789	6.3006261613981	6.47811770937169	7.01221884856083	6.71619470078549	7.12905146626596	6.87839358869719	6.96400320845405	6.6466877713316
ENSMUSG00000037351	6.10244716860999	5.70168475328528	5.8904171102716	5.89828319391607	5.51562876886932	5.54174782912185	5.3566378927553	5.70550762996836	4.21937362015965	5.66248359852596	5.91365116314537	6.30117675356468
ENSMUSG00000026117	2.03302482479235	2.27337645633474	2.20190730600507	2.12138179768382	2.18338517387719	2.16618714994886	2.66560536249285	2.05038279298172	3.17930227719217	2.74433178298549	2.18824030059385	2.26349719184113
ENSMUSG00000026116	3.74438419284741	3.9631776143252	3.79983052622737	3.63186093299071	3.7322736946353	4.14979340577867	3.70875908251304	3.8070501417631	3.32938361958141	4.11323891585061	3.45054859474089	4.51115215762911
ENSMUSG00000102930	4.24479767293098	3.78972693439978	4.20080859768415	3.80609263635565	4.6490208834664	4.42526048190588	4.09687899999992	3.79340884686411	5.04413261260371	4.36755405371629	4.35399175955962	4.60869504437346
ENSMUSG00000103159	4.05764189352554	2.92996288301078	1.9543858995426	1.87386039122135	1.93586376741472	3.45819978906272	3.25264081403118	2.4504357837021	1.76835879409037	3.1692712947129	3.14820392559134	3.74867507812216
ENSMUSG00000050122	1.6675125750106	1.79995409382401	1.66152376341161	1.12621171528801	1.18821509148139	1.17101706755306	0.953397873147175	1.70278710776876	1.02071011815703	1.24097447614461	1.19307021819805	1.26832710944532
ENSMUSG00000026113	3.25776542405722	4.37909919787658	3.91426225561113	4.31353791997766	3.20456424130403	3.47962038347717	3.27823128654959	3.31913727647991	4.09199787948359	3.47237567307429	4.16421437283522	3.71878084161315
ENSMUSG00000086064	4.89658410079038	4.07040148882554	3.99893233849586	3.91840683017461	3.98041020636798	3.96321218243965	3.74559298803377	3.84740782547251	4.50884605009378	4.54135681547628	3.98526533308464	4.88793226332515
ENSMUSG00000026112	5.87836147932195	5.45352863339555	6.78314875449438	5.20625829556827	5.85036495425085	5.25328493032441	5.66222987820675	5.05791093550327	5.96983045926542	5.55986537055149	6.28281393484649	5.43466838903339
ENSMUSG00000026111	7.16538300056057	7.01010821734723	7.03876598550514	7.07872077230973	6.90823745297446	7.60748639807644	6.52469616019435	6.89499405939154	5.35470640197612	6.74065640359616	6.73650680257376	7.01000225934077
ENSMUSG00000026110	5.35772413123789	6.2932865513338	5.88961740517742	5.71478385915738	5.92461771201548	6.18222197339104	4.71667935180493	5.84927023897327	4.93736832593588	5.9776556973287	5.77226204575386	6.02317460436714
ENSMUSG00000103948	2.15208268122147	3.29654214590237	2.77575170223654	3.2843216622602	2.82032058958367	3.56635240614658	2.78466321892197	3.60218444362134	2.8308788740321	2.35520241496953	2.30729815702297	4.41747064113069
ENSMUSG00000087233	2.77417541252837	3.01452704407076	3.74310667584112	3.9064143935671	4.12337036865388	3.46976481328518	2.689718543279	3.43910777790058	3.452971605339	2.97729514627643	2.92939088832987	4.35457562286363
ENSMUSG00000026090	1.90038501033414	2.03282652914756	1.4396096589328	1.35908415061155	1.42108752680493	2.6849969026452	1.18627030847072	2.38101262890103	1.25358255348057	2.35709542745006	1.42594265352159	1.50119954476886
ENSMUSG00000060771	2.47186729312581	2.7391025880118	2.60305130500464	2.35341821547961	2.19450828397672	2.4496752343144	3.12995448019953	2.68495505878266	1.98157281588393	2.04037063240857	2.65595864298502	1.78012902826541
ENSMUSG00000037216	2.57780750820013	4.02422735813568	3.82512220841161	3.71004648923887	3.62633319492679	4.25050387893298	2.49335063895077	2.5951654763895	4.07658797356617	3.96157538458315	3.63829536784585	2.80827987524891
ENSMUSG00000026088	4.57120717351087	4.80600826538392	4.85354072983225	3.60703457563485	5.02013543017461	4.22620242118508	4.68047801677422	3.59435078614331	4.54383159689981	4.33135057147772	5.03798104684402	3.72464923407869
ENSMUSG00000026087	5.62907862245956	4.90113176055375	5.22785014661406	4.67012030572678	4.36358729029543	4.80623064959355	4.30109900050909	4.67842103862786	6.05604737044386	5.30111187646099	5.07656839980099	5.40574152952657
ENSMUSG00000058407	3.7928552014772	4.24026324873852	4.23930212125142	3.84184275682755	3.84688753227379	3.40866363656259	3.9975237450864	2.9131776545643	4.22009263362304	3.50565755904618	4.56860057228266	4.3157726136633
ENSMUSG00000026083	5.18164081471031	4.29104278281692	4.44695098749001	3.81662524900076	4.36803628139682	4.30433377818443	4.91424834215502	3.90196733713932	4.45994775218799	4.39062121626339	4.15978581247787	4.21611014321998
ENSMUSG00000026082	2.39074097903933	2.89801505091706	2.84683374798487	3.60824843370349	2.58721299440682	2.08855802832181	3.52556122779573	2.71427183525025	2.77117623271873	2.37310011114797	3.00001690986033	2.04721464080696
ENSMUSG00000103804	5.52805739494374	4.88874800209683	4.29553113188208	4.21500562356083	4.27700899975421	4.25981097582587	4.04219178141999	4.14400661885873	4.10950402642985	4.32976838441743	4.80437093292221	5.18453105671137
ENSMUSG00000037138	1.94644737730436	1.12026476533951	1.04879561500984	1.58263507956859	1.03027348288196	1.57550253455393	1.51249367149762	0.89727110198649	1.55870932660775	1.59122009199026	1.03512860959862	1.1103855008459
ENSMUSG00000026080	1.43491583383501	0.795606440988106	0.202389570773352	0.736229035332109	0.183867438645478	0.166669414717145	-0.0509497796887324	0.698439454932849	0.71230328237127	0.744814047753774	0.188722565362138	0.263979456609412
ENSMUSG00000026078	4.23144105621462	4.07660768254228	4.41952627983164	4.78961444036934	4.82070562280462	4.77942642232689	4.68073970240103	4.16311481043639	5.12403352268065	5.27099242322923	5.09869742994191	4.61489646434101
ENSMUSG00000103046	2.90131914558053	3.663418497008	3.07020162679325	2.98967611847199	3.05167949466537	3.59690854633734	2.81686227633116	2.9186771137699	2.88417452134101	3.9876873953105	3.05653462138203	3.95920155162253
ENSMUSG00000026077	1.98346601916165	1.59415981808999	1.52269066776032	1.44216515943907	1.50416853563244	2.04939758730441	1.26935131729823	2.01874055191982	1.33666356230809	1.55692792029566	1.5090236623491	2.93420839688286
ENSMUSG00000073702	6.86072289915023	6.98019346900963	7.13202806895693	6.36955092364193	7.75835092373113	6.90441435501131	8.10521254383801	6.70904036019017	7.8069196162635	7.13950335786951	7.30926396904059	7.2214181599727
ENSMUSG00000003134	4.58974732577633	5.56286133170917	4.46610626546328	4.29532561586347	4.35880049960332	4.61826145365629	4.46422390741034	4.30655294087992	4.73614375528909	4.95860204877952	4.84450874150973	4.44998105408137
ENSMUSG00000102607	4.42004347232368	4.93484510439053	4.4140546607247	3.87874261260109	3.94074598879447	3.92354796486613	3.70592877046026	3.807743607899	3.77324101547011	3.99350537345769	3.94560111551113	4.0208580067584
ENSMUSG00000003135	2.43314408484931	2.04383788377764	2.42715527325032	3.26627180412667	3.40136701187712	3.21775597716037	3.55705816777093	2.46841861760747	2.48228244504589	2.51479321042839	1.95870172803675	2.86136865827726
ENSMUSG00000085894	2.74071549658304	3.88517496126395	3.98803019679452	3.87295447762178	3.7892411833097	3.43630489733985	3.37329603428354	2.75807346477241	3.41951168939368	3.82708374631302	4.10341600384451	2.97118786363182
ENSMUSG00000048234	5.54882556711171	5.08600360964885	5.21745222892127	4.43523862074201	5.59143939488435	4.770372582284	4.91972409930579	5.3742394850969	5.05916362511883	4.80932348726155	5.09438357494377	5.02263820953007
ENSMUSG00000064936	7.18720930426558	6.79790310319392	7.1812204926666	7.26027341742301	7.60607715837818	6.69071379680804	7.6669331912257	7.66783692283248	7.23634766446217	6.7606712053996	6.71276694745303	6.78802383870031
ENSMUSG00000050967	2.07399013910355	1.2478075271387	1.17633837680903	1.09581286848778	1.15781624468115	1.70304529635312	2.47459329129761	1.02481386378568	0.990311271356799	1.71876285378945	1.68517817784916	1.23792826264509
ENSMUSG00000026074	4.05895000732395	4.4959312706544	4.60507339743602	4.61160291126259	4.97453970741684	4.88135755415119	4.30993029875579	4.71232927264955	4.38137935679473	4.1897727563126	4.81451996349661	5.43682544883381
ENSMUSG00000026073	5.37628097242846	5.34383307031496	3.30574284968954	2.77043080156594	5.46054670896998	2.81523615383098	3.79145554824864	3.34700619404669	2.66492920443496	3.76844207840445	5.2607304177144	3.73995623471648
ENSMUSG00000097899	4.92877710512083	4.62434221304106	4.03112534282631	3.95059983450506	4.01260321069843	3.9954051867701	4.49482339931409	3.87960082980296	5.36102332697962	4.06536259536166	4.53996514386644	4.09271522866237
ENSMUSG00000102975	3.39683523197849	3.13988595238501	2.16430896891683	2.08378346059558	4.30114028670627	3.09465228126097	2.62800702540461	2.01278445589348	1.9782818634646	3.62564166783023	3.60786647942597	3.05330889374612
ENSMUSG00000026072	2.34583662270265	1.70652722985574	3.10050023054712	1.64714982419975	1.61266578679048	1.07759020358478	0.859971009178906	0.961785846617644	0.927283254188762	2.32819575481129	1.62215016068112	2.52482808876353
ENSMUSG00000070942	4.96839299587912	5.14688482924158	5.09687001604873	4.59883358127289	4.79917018915615	4.6163695656981	2.31319396070274	4.1110356394789	4.35735678227961	4.86578840611898	3.64221414127138	4.73387776495295
ENSMUSG00000026069	1.45845153392677	2.92280594752413	2.84329067587288	0.917150674204187	2.82357316735929	3.22919576018575	2.5823656168484	1.93907915249366	0.811649077073206	1.03191343506078	0.984009177114221	2.791965361105
ENSMUSG00000026070	1.34600007609301	2.10809942752048	1.51488255730573	1.43435704898448	2.01423798445521	1.47916240124952	1.26154320684364	1.36335804428238	1.3288554518535	1.54911980984107	2.02372235834585	1.57647244314179
ENSMUSG00000026068	2.95750509293669	3.39819386605445	2.87331707053297	2.81681952773112	2.85359956201937	1.55440949672961	1.96820181554697	1.96910554715375	0.841675471733289	3.19224334358567	3.43747668501272	3.12420805588202
ENSMUSG00000041945	1.25658299539982	2.01868234682729	1.42546547661253	1.34493996829129	1.92482090376201	1.38974532055633	1.17212612615045	1.27394096358919	1.2394383711603	1.96788995359296	2.31707085504553	1.48705536244859
ENSMUSG00000100185	2.85808570797402	2.46877950690236	2.39731035657268	2.31678484825143	2.37878822444481	2.36159020051647	3.33780959493413	2.89336024073218	2.21128325112045	2.43154760910803	2.38364335116147	2.45890024240874
ENSMUSG00000100832	1.93696506119965	2.17731669274205	2.56063408221472	2.02532203409112	2.0873254102845	2.07012738635617	3.04634678077382	2.60189742657187	1.91982043696014	2.14008479494772	2.09218053700116	2.16743742824843
ENSMUSG00000060424	1.45773838342024	2.2198377348477	1.62662086463295	1.5460953563117	1.60809873250508	1.59090070857674	2.09031892112074	1.4750963516096	1.44059375918072	2.16904534161337	1.61295385922174	1.68821075046901
ENSMUSG00000045515	0.663106786970154	0.903458418512546	2.14367837556043	0.751463759861622	0.813467136054996	0.796269112126662	1.29568732467066	0.680464755159523	2.44495078492393	2.04687466335317	0.818322262771655	0.89357915401893
ENSMUSG00000060679	4.66552430800593	3.96650995804179	4.04890291526261	4.05745559386639	4.63008051362155	4.32950749015956	3.07976432003813	4.06784852270877	4.0372181947927	4.46403829522995	3.77881699857159	4.16497753217368
ENSMUSG00000070939	2.8525875215857	3.39350991885784	3.39964310528406	3.12852099140479	3.2923373394241	3.31856799508879	2.69460937086249	3.2400897807007	2.98911341627496	3.66418493021805	2.48082282620911	3.7525792827214
