KO_fag	KO_NoFag	WT_fag	WT_NoFag
ENSMUSG00000041040	3.21172097276146	3.83863338432468	2.94210491600784	3.32212964577873
ENSMUSG00000103696	3.72166659975768	3.88972952895847	3.01671960105768	3.58823373291729
ENSMUSG00000100901	3.21718469908191	3.6343506386911	2.93063591778599	4.11632919264687
ENSMUSG00000026018	2.09597642858544	3.11628594429651	1.80394453468667	2.84024532924093
ENSMUSG00000026019	4.37951524117828	4.00795970560271	3.78204308891133	3.7350865510631
ENSMUSG00000026017	2.00655826570007	1.79223184291381	1.52668121853173	1.37498148903872
ENSMUSG00000073664	2.09685000740444	2.26880247755505	2.02892239175206	2.45031581815354
ENSMUSG00000049439	5.52997706285502	5.74237599450189	5.4147689184099	5.91873452245168
ENSMUSG00000103822	4.01487433724064	4.09534206348603	3.80978245437126	3.67787516797975
ENSMUSG00000026782	3.45647621847222	3.51384468885621	3.74952688816825	3.22527124372042
ENSMUSG00000026014	2.10468442153391	1.30430298030604	2.30551168242113	1.27475359316238
ENSMUSG00000101188	4.77216967155472	4.66565970337835	4.26506503596408	4.85608742139951
ENSMUSG00000026012	1.3008716845911	1.15275675481113	1.86783849909932	1.36171220623052
ENSMUSG00000102549	3.60976111151559	3.49363384730201	3.14195278157244	3.27275783966296
ENSMUSG00000026011	2.69453786187042	2.54642984479647	2.88734406087466	2.82532849375349
ENSMUSG00000081382	4.86849243406298	4.92095191733397	5.53046537433379	5.09176351896909
ENSMUSG00000026009	1.94028348218604	2.38953842275928	1.85020116094308	2.7458067564175
ENSMUSG00000052062	1.29758817077131	1.5097307910655	1.08460561063785	1.99523419638377
ENSMUSG00000103656	2.79769177749947	2.73502021818826	2.85514340100683	2.30714656520788
ENSMUSG00000104402	2.81038270044589	2.16791822154275	2.02956815920789	2.1603732172984
ENSMUSG00000104081	3.26959110743901	3.53118985192562	3.82480809597233	3.31031384428656
ENSMUSG00000085842	3.10764835924135	3.1793024004508	3.24737579820956	2.98773410494471
ENSMUSG00000103002	4.05988049598772	4.27721854335756	3.74870397105888	4.12979912917028
ENSMUSG00000102359	2.60730797921308	2.64781252001382	2.29613145428424	2.67722661239564
ENSMUSG00000025969	4.74845595236185	3.84096639165965	4.73879857364236	3.54493559901777
ENSMUSG00000103032	3.71919875581635	3.13511224858338	3.83110220308665	3.70682462199585
ENSMUSG00000040865	3.56815560425117	3.31922150194596	3.242210832182	3.19711269460327
ENSMUSG00000084799	2.84096387597627	3.2053929474767	2.32691097732007	3.43340419619749
ENSMUSG00000101599	2.72981508836864	3.13564171871371	2.40495282111112	2.52180725897553
ENSMUSG00000025968	4.74068075223579	4.72693502306539	4.60337341597044	4.61974500478457
ENSMUSG00000025967	8.2955138391537	7.97939863675395	8.35407851755996	8.36205725461197
ENSMUSG00000064602	7.56318384375789	7.26111036162018	6.96511820418649	7.73730391845204
ENSMUSG00000027520	0.237126856030539	0.329590861316191	0.371275509548695	0.0971232572332354
ENSMUSG00000081643	4.3488859885523	4.39715372964419	4.90028309275133	4.82234553709059
ENSMUSG00000025964	-0.44395969592474	-0.191958599522302	0.28399705673726	-0.152958482842443
ENSMUSG00000025962	4.33039377427584	3.97226030929057	3.58748185892462	4.41646196669124
ENSMUSG00000025959	4.24376578698192	4.09296370945046	4.12781382991514	4.59301819432142
ENSMUSG00000086836	5.47657693814289	5.55157145962316	5.47415915163581	5.1627566558727
ENSMUSG00000025958	3.41056474863699	3.50093906443031	3.22263234015963	3.5084919536828
ENSMUSG00000025956	4.78335542627358	4.92658185875283	4.48461181772796	4.59271339160244
ENSMUSG00000087213	2.90671410152585	2.53963486522611	2.40128480289125	3.15333111483265
ENSMUSG00000070871	2.71616919129228	2.94176300729358	3.23973900130953	2.80091061525976
ENSMUSG00000045005	2.08339997131773	1.37762996832206	1.47551591809897	1.43296008668148
ENSMUSG00000051344	3.82211343622009	3.74593615554303	3.52565506864308	3.16625200349201
ENSMUSG00000084416	5.69876781139062	5.47431437174132	5.31990020815474	6.24185074772931
ENSMUSG00000025955	1.82574544619557	2.24022680418538	1.81330721111005	1.68573728575272
ENSMUSG00000044816	2.48400056934015	2.55523810655703	2.47157146403145	2.34399697054285
ENSMUSG00000025950	5.3603752222297	5.48478551669838	5.46073878315829	4.75725368453739
ENSMUSG00000025949	2.92471532169709	2.64442834636793	2.64224113277335	2.87134356997219
ENSMUSG00000015222	-0.101188357278218	-0.0489721719401928	0.259570481304706	0.185133480757198
ENSMUSG00000055567	0.259088728537794	0.32562547300051	0.41892803474288	0.560886270231297
ENSMUSG00000026005	4.92932436428459	4.77738151787443	4.51233088751452	4.69152705101142
ENSMUSG00000026004	2.97313679889455	3.65921809899174	3.40986737370705	3.38472308930201
ENSMUSG00000102559	2.63731369261132	3.11919423082555	3.22704204156019	3.18354557699599
ENSMUSG00000102374	2.54941834714451	3.23483331593599	3.20523560113348	3.04398292087582
ENSMUSG00000102776	2.63850456672784	3.03099985131591	2.21621012046137	2.51747857224457
ENSMUSG00000082057	3.27594660247883	3.54877648879448	4.16484880374839	3.9384545701286
ENSMUSG00000103706	3.33920217192411	3.05896254942373	3.06339175327506	2.93166433063042
ENSMUSG00000103756	4.04049078649845	4.27487283703604	3.69873784353993	3.57144704838566
ENSMUSG00000103382	2.98498002552052	3.60735439572796	2.94776470311936	3.10040863188499
ENSMUSG00000103553	1.85832328971087	1.75081965846421	1.65707134783992	2.49931112860348
ENSMUSG00000026003	5.26924414555896	5.40744125538403	6.28505993959797	5.53716483135076
ENSMUSG00000061816	2.86245192259884	2.71434390552489	3.17913775748045	2.70679890128055
ENSMUSG00000026000	3.5285449942273	3.55600990971784	3.17148144669407	3.76363415860472
ENSMUSG00000025991	1.75425074969902	1.49670316455235	1.63783568982785	1.28542788381732
ENSMUSG00000062209	0.312072263231734	0.549463153265798	0.937796673604353	0.132191689877629
ENSMUSG00000104508	3.60368077188971	3.27516320526558	4.28147602032308	4.13497692118212
ENSMUSG00000025997	1.36992856571493	2.05626219940221	1.02820533422527	1.49009713234727
ENSMUSG00000099954	3.83281860119563	4.16364678384321	3.13931214489721	3.31414258692175
ENSMUSG00000053153	0.960615398836236	1.00888313992813	1.50819818387612	1.53283233661627
ENSMUSG00000104287	1.85031709560899	1.62068504818186	1.08318266912102	2.20274982645233
ENSMUSG00000026196	1.21794492116345	1.67613515963227	1.53283853533706	1.50895649302994
ENSMUSG00000050296	0.643286039680898	0.599547346467503	0.218670518017284	0.494873160671698
ENSMUSG00000026192	4.10042142774514	3.59316439855098	3.84527720153539	4.06034210640884
ENSMUSG00000026193	3.68770140641093	1.40677404848324	6.29228887004433	3.26295613174707
ENSMUSG00000100319	4.08862830833663	4.15984353817242	3.81776098955853	4.79326116199546
ENSMUSG00000101211	2.1016638919792	2.1499316330711	2.82970041945704	2.14238662882676
ENSMUSG00000039395	2.72331229840558	2.57519714897527	3.29383173712621	2.81793017401425
ENSMUSG00000094655	6.46248704709458	6.3684693799303	6.45956901689641	7.25029792747
ENSMUSG00000093956	6.30325767792509	6.90389455673997	6.27483996453505	6.58074103874593
ENSMUSG00000093843	6.62476133271938	6.36845220877257	6.4590943693827	6.5499812402034
ENSMUSG00000026189	5.31801774947311	5.79013185539776	5.23791052855743	5.51811095381721
ENSMUSG00000026187	4.22033285778933	4.18034872784942	4.0099631870286	4.41781834224126
ENSMUSG00000039372	1.71240937626955	1.57994234031892	2.12119418711226	1.7887994595687
ENSMUSG00000039354	3.45903240261972	4.07139491130171	3.94376776032145	4.19174308379547
ENSMUSG00000039342	1.5206266672304	1.95906331710777	1.91385076786969	1.77775048452905
ENSMUSG00000046330	8.02331204002091	7.30621243520942	8.03760501511109	7.73030844862889
ENSMUSG00000039323	2.83330819226378	3.46411596382696	2.96331080400098	4.07273997099918
ENSMUSG00000026185	1.13208758368907	1.18035532478097	1.26014924491737	1.76518145966965
ENSMUSG00000100044	3.72427441117814	4.19328135118422	3.89257164151429	4.01528724804657
ENSMUSG00000100429	4.3179541290004	4.56991800186214	4.48625135933656	4.60896696586884
ENSMUSG00000055322	4.21957853607346	4.65343536378257	2.93242282020253	3.59681206525564
ENSMUSG00000026180	2.89991627140759	2.36328830180226	2.76989407492013	2.4014058820473
ENSMUSG00000006304	8.85013581878391	8.54553983000715	9.02638737665544	8.62978817265087
ENSMUSG00000006299	6.71166212357024	6.85514919650046	6.60452802719695	6.68768713375216
ENSMUSG00000026179	1.7528476143133	1.97365041203243	2.15964975953469	2.81523889714569
ENSMUSG00000103013	5.36686372948135	5.61882760234309	5.5395038140803	5.69403011953027
ENSMUSG00000006301	4.76176836757638	4.3216767469036	3.89847341876068	4.3135055901595
ENSMUSG00000103403	2.7305036649445	2.24772119007597	3.20047031338089	2.52393558716046
ENSMUSG00000073650	3.60699578471288	4.25054016011304	3.80822666247996	3.77445050648645
ENSMUSG00000026177	8.36985123914565	8.10304597865509	8.12373246187194	7.83067764690709
ENSMUSG00000026176	4.09116838447072	4.39299579444243	4.2714073914176	4.17117405284917
ENSMUSG00000026175	2.07099303387011	2.14223057108699	2.20514168738826	1.9309894350728
ENSMUSG00000033364	4.5489061134777	4.06787622251945	4.28838845236965	3.98853239631893
ENSMUSG00000103227	2.37299871984671	2.59929454727344	2.54108554184134	2.19264315480493
ENSMUSG00000026174	5.08183577804695	5.39080693399116	5.68236338176997	5.11229981633017
ENSMUSG00000026173	1.74356905844707	1.93057445813971	2.1415804011579	2.1445653709575
ENSMUSG00000026135	3.24460230690748	3.11307961571855	2.66672266424887	3.04243828849414
ENSMUSG00000026172	4.69609610372911	5.13070745709127	4.60772879054401	4.81671121313776
ENSMUSG00000026171	4.88425394677754	4.8000581284351	4.53169564190534	5.29631110952189
ENSMUSG00000033276	1.51623398820935	1.79333904093286	1.19960420555689	1.53641721645584
ENSMUSG00000033257	3.85139507984982	3.64662174021799	3.83473721291514	3.42902968491513
ENSMUSG00000026170	5.30822738822166	5.50221496539821	4.87429783553336	5.72800867657761
ENSMUSG00000006542	2.05909663558219	2.27643468295203	1.74792011065335	1.87872516874387
ENSMUSG00000006546	3.66027377371683	3.71586188841273	3.37381569430803	3.72100690521889
ENSMUSG00000047021	1.1670820478783	1.02502073527301	0.661794699569466	1.44566277767755
ENSMUSG00000026162	3.96233703903005	4.44060067518812	4.1338292832551	4.85842843961804
ENSMUSG00000033159	5.4761862861557	5.53328835965322	4.89397489592857	4.94238476255939
ENSMUSG00000049339	4.51721347543106	4.90168742338584	4.37885320076947	4.74496693439279
ENSMUSG00000026197	5.00441497897039	5.00504703800083	5.26479017508949	5.00565418488833
ENSMUSG00000026198	2.9150851701334	2.55354136502213	2.3880145509471	2.17410935214935
ENSMUSG00000033124	2.64789706192657	3.05852148806168	2.8775356396818	2.29678027368688
ENSMUSG00000026199	4.6740783284543	4.56386275830566	4.17554048508495	4.57550766409572
ENSMUSG00000026200	2.60291494138389	2.94572431034201	3.1575316275684	2.38573787217036
ENSMUSG00000026201	5.17823709726225	5.18535220106059	4.48705846471699	5.44648521661013
ENSMUSG00000026202	3.65591954081748	3.55860659390269	3.14364731841265	3.00041795017434
ENSMUSG00000026203	3.79011170649438	3.78019082927629	3.33255871611057	3.80904634987386
ENSMUSG00000026204	2.14114309426496	2.24505686491717	1.8036181037586	1.9223240794956
ENSMUSG00000026209	4.56011586024392	4.99882078485608	4.38060554862509	4.48097400508059
ENSMUSG00000026208	1.81006340841535	2.24849565947106	1.9783606387515	1.8507861452629
ENSMUSG00000026207	2.34329637130347	2.8771861257719	2.87975604534948	2.50878278974435
ENSMUSG00000033021	5.5200634108346	5.55638094418607	5.13216734551948	5.74526565289545
ENSMUSG00000102605	2.80733846397157	2.63451200137759	2.94240547267589	2.87725709715413
ENSMUSG00000032997	2.86869269545729	2.37791419698106	2.95249795121448	2.85578763585081
ENSMUSG00000026213	4.37299841329662	4.7003236884841	4.39522296907542	4.20197289662618
ENSMUSG00000006576	0.614323163760677	0.887417629071201	1.01133837180383	1.38992249131045
ENSMUSG00000100534	2.76264080532851	2.88017869969365	2.77841299482757	2.99285391763483
ENSMUSG00000026235	0.889516986621214	1.3039983633944	0.618704265057506	0.999798640150566
ENSMUSG00000004872	1.08925202463258	1.13751976572448	1.44541323702278	1.4164184146815
ENSMUSG00000032908	2.07383070885589	2.34809060197462	1.84845031048417	2.85782040197389
ENSMUSG00000026245	6.56814446052402	6.39474748596787	6.32873949135848	6.51024370325688
ENSMUSG00000104018	4.15607409180607	3.90246855952963	3.84584843264918	3.79759293196752
ENSMUSG00000032883	2.29764567838352	2.19077493494778	1.94748053214597	1.63587968217861
ENSMUSG00000079470	0.958608141236351	1.05052615445293	1.36256695748573	1.43989363071407
ENSMUSG00000099706	2.19985306683908	2.05174504976514	2.3555743052524	2.0442000455208
ENSMUSG00000073643	5.33754462288933	5.17052783324855	4.66248768504006	4.66968754904065
ENSMUSG00000026248	5.59380609169797	5.83397495307085	5.11352114690154	5.49491296918661
ENSMUSG00000026249	5.91367930494209	6.3805369104594	5.5112707562739	6.1476614462087
ENSMUSG00000067106	4.22544362317291	4.13714293123467	4.40230312697173	4.45569864744851
ENSMUSG00000004364	4.67069618385857	4.32289955637079	4.58657610154756	4.4519918964209
ENSMUSG00000103076	4.1366599525382	3.5724794487037	3.10015191723567	3.63265837569612
ENSMUSG00000103525	3.78301360472021	2.90440760014401	3.24852850896529	3.14706721616363
ENSMUSG00000038608	5.24359476047622	5.45927815535255	4.72185164384407	5.37178492497995
ENSMUSG00000103192	2.24357302794935	2.14073514179172	2.94924816163322	2.14697122183261
ENSMUSG00000102721	4.139738502437	3.11465583994272	3.59840337704753	3.37221741933405
ENSMUSG00000054976	0.294786370110579	0.346893165304504	0.246335525851567	0.61207260818011
ENSMUSG00000026142	3.4026518744108	3.84928796374143	3.61878137600247	3.7273391714285
ENSMUSG00000100786	3.16473921684616	3.41751600153025	3.51948035888742	3.66168103596785
ENSMUSG00000067158	0.829156270442628	1.20060802334369	0.700922545918207	0.844738955318373
ENSMUSG00000079465	0.597714897643613	1.01504545188808	0.757506885700902	0.442055466978687
ENSMUSG00000026150	4.60730529906983	4.49220591350797	4.28427756853692	4.33566521184856
ENSMUSG00000026159	3.20954164747972	3.4218418120055	2.99993397146686	2.90761331527001
ENSMUSG00000053161	2.81725702012355	2.89407160288822	2.74894292318601	2.66160399880527
ENSMUSG00000026163	1.02157510513517	0.728255436800062	0.770370224018684	0.746146781934112
ENSMUSG00000045658	5.51699504514129	4.46328308776068	5.72054638725782	4.43322114275345
ENSMUSG00000102750	4.23199154691074	4.12879921518047	4.61902527909235	3.70332357603041
ENSMUSG00000036766	1.68087251539979	1.50854241014001	2.01524199694285	2.28949153611769
ENSMUSG00000102481	1.98412409976831	1.88148668288286	2.0179967125435	2.35405967276086
ENSMUSG00000026219	4.11986720656087	4.05180381846427	4.04041025438964	3.85569074719474
ENSMUSG00000104503	2.15641658092697	2.24992182197157	1.86504776837659	2.50820739339127
ENSMUSG00000073633	2.61549806526081	3.36911480742897	2.9678237361303	3.27796116198479
ENSMUSG00000026220	2.19389345364445	2.73641904097903	2.45341593173416	2.23137331789071
ENSMUSG00000052477	2.19762013964547	2.25127066155703	1.95490372784725	1.82300089442528
ENSMUSG00000070034	4.30523732111893	3.77771770475578	4.1624251063821	4.10393953167546
ENSMUSG00000070031	4.28978119730615	3.48224227591568	4.26975129138888	4.04517813811762
ENSMUSG00000073628	4.00890089053602	3.90148096837438	3.54979990264481	3.9308950607562
ENSMUSG00000026222	4.61627425244194	3.38448553753211	4.79174888026318	3.162693792558
ENSMUSG00000052760	6.26146502089108	6.3357589820975	6.16974404792412	6.38495321183215
ENSMUSG00000036707	4.57545674048362	5.18535315446228	4.69125701616879	4.57048722730469
ENSMUSG00000026223	8.42146508780042	8.67279881823429	8.17776848543622	8.54501206563059
ENSMUSG00000026224	2.15807503927368	2.42472240990924	1.88726638238586	2.23445759329671
ENSMUSG00000099767	1.72065772580225	1.76892546689415	2.11389746107664	2.01167056267068
ENSMUSG00000099342	3.37009517031129	3.41059971111203	3.32164105122436	3.40610985629331
ENSMUSG00000026227	2.50037530645074	2.24413555760994	2.15517004817454	2.02325944141942
ENSMUSG00000026229	6.47724714873788	5.89713162576536	6.26760206343158	5.98815977773978
ENSMUSG00000026228	3.93846420505306	4.21673735358857	3.74246381748282	3.95664213475331
ENSMUSG00000103272	2.81986225704862	2.34506521849574	2.68992633844344	2.55401217755371
ENSMUSG00000062590	1.30895572758662	1.88210832320724	1.22064117694695	2.097072942461
ENSMUSG00000079445	3.2741426177639	3.74579289680637	3.07211357023509	3.01329143119303
ENSMUSG00000026234	6.97768670843947	6.54111750300312	6.61126837578438	6.6610660134419
ENSMUSG00000064823	7.55499332630125	8.31627843419077	8.10632833300262	7.59571606314881
ENSMUSG00000073627	1.37955354756853	2.29167711333027	1.83194797110671	1.80201517580697
ENSMUSG00000026238	8.06323287441474	8.3262862531603	8.03389336294138	8.5877206414406
ENSMUSG00000026239	3.99115864576831	4.40522013457418	4.40207180794294	3.8253702079351
ENSMUSG00000102927	3.87789084094172	3.93321000940879	3.3957489805509	4.14792628719263
ENSMUSG00000026240	3.33495203210542	4.2730606754251	3.17440158217197	4.13559300120342
ENSMUSG00000053333	3.45659731208287	3.6510812576337	3.60882078007101	3.61184434663966
ENSMUSG00000100768	3.63481164517828	3.38308934948427	3.07303243869695	3.23545151531003
ENSMUSG00000104121	2.6875285442013	2.60551249029587	2.74468444337511	2.44723653053541
ENSMUSG00000102383	3.41576065118611	3.49004378043488	2.54850565280175	3.11671166436111
ENSMUSG00000104400	2.61723324875731	3.01770981338001	2.90664171168015	3.44207741797782
ENSMUSG00000102293	2.89961875790305	2.55574760619052	2.90060621289073	2.94987979378227
ENSMUSG00000102649	3.49194019944228	3.32899457864921	3.24940284752148	3.77064701053248
ENSMUSG00000084106	5.16861954218938	4.34755200062915	4.57771690467847	4.80999641708347
ENSMUSG00000102571	3.08977655654531	3.20864728173699	2.47395020871167	2.91834964591565
